organizationName,orgID,orgID_URL,orgSubtype,businessSector,busSect_description,busSectID,Business_ClassCode,EconomicSectID_URL,HQ_Address,HQ_PhoneNumber,orgURL,primaryTicker,hasHoldingClassification,LEI
Pernod Ricard SA,4295868628,https://permid.org/1-4295868628,Company,Real Estate,"Developers and managers of real estate operations and related services. Includes residential, commercial and specialized real estate investment trusts.",4294952860,6010,https://permid.org/1-1004365438,"16-18 Rue du Quatre-Septembre
PARIS
ILE-DE-FRANCE
75002
France
",33153702330,https://www.mercialys.fr/,RI,publiclyHeld,969500081CGAXB7YS433
K&S AG,4295867475,https://permid.org/1-4295867475,Company,Real Estate,"Developers and managers of real estate operations and related services. Includes residential, commercial and specialized real estate investment trusts.",4294952860,6010,https://permid.org/1-1004365438,"42 rue Washington
PARIS
ILE-DE-FRANCE
75008
France
",33142972700,http://www.fonciere-lyonnaise.com/,SDF,publiclyHeld,969500B0S40FTUVKD182
Allianz Finance II BV,4295869694,https://permid.org/1-4295869694,Special Purpose Vehicle,Automobiles & Auto Parts,"Manufacturers of automobiles, light trucks, motorcycles, as well as related vehicle parts, tires and primary rubber products.",4294952931,5310,https://permid.org/1-4294952746,"Mercedesstrasse 120
STUTTGART
BADEN-WUERTTEMBERG
70372
Germany
",49711170,https://www.daimler.com/,,,529900R27DL06UVNT076
Kering SA,4295869127,https://permid.org/1-4295869127,Company,Utilities,"Producers and distributors of electricity, natural gas, water, steam and utility infrastructure operators.",4294952820,5910,https://permid.org/1-4294952821,"Tirpitzstrasse 39
OLDENBURG
NIEDERSACHSEN
26122
Germany
",4944148050,https://www.ewe.com/,KER,publiclyHeld,529900L64X6KZZW19R71
Daimler Benz International Finance BV,5076388739,https://permid.org/1-5076388739,Company,Investment Holding Companies,"Organizations engaged in investing in securities/stakes of other companies and for their own profits. Investment Holding Companies might have both minority and majority stakes. Excludes companies investing in private equity firms, classified in Private Equity; companies investing in venture capital firms, classified in Venture Capital; companies operating through subsidiaries/majority-held entities in various economic segments, classified according to the dominant segment of activity or, in case of a significant size and lack of dominant segment, in Industrial Conglomerates; UK-type investment trusts, classified in UK Investment Trusts.",4294952737,5560,https://permid.org/1-4294952740,"Sandtoften 9
GENTOFTE
2820
Denmark
",,,,,984500BEA5E8CT9EF758
Basf Finance Europe NV,4295866353,https://permid.org/1-4295866353,Special Purpose Vehicle,Applied Resources,"Producers of wood-based products and providers of related services, as well as manufacturers of paper and non-paper products, containers and packaging.",4294952974,5130,https://permid.org/1-4294952774,"Alvar Aallon katu 1
HELSINKI
ETELA-SUOMEN
00100
Finland
",35820415111,http://www.upm.fi/,,,213800EC6PW5VU4J9U64
Evonik Finance BV,4295859001,https://permid.org/1-4295859001,Special Purpose Vehicle,Real Estate,"Developers and managers of real estate operations and related services. Includes residential, commercial and specialized real estate investment trusts.",4294952860,6010,https://permid.org/1-1004365438,"Wienerbergstrasse 11
WIEN
WIEN
1100
Austria
",43188090,https://www.immofinanz.com/,,,5299000DUMZ99SBBX121
Vonovia Finance BV,5035391193,https://permid.org/1-5035391193,Special Purpose Vehicle,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"C/ Salvador De Madariaga 1
MADRID
MADRID
Spain
",,,,,9598005RQYUKA5W3GH05
Bose,5043416261,https://permid.org/1-5043416261,Unknown,Telecommunications Services,Owners and operators of fixed line and wireless telecommunication networks providing voice and data services.,4294952825,5740,https://permid.org/1-4294952723,"Avinguda del Parc Logistic, 12-20
BARCELONA
BARCELONA
08040
Spain
",34935678910,https://www.cellnextelecom.com,,,5493008T4YG3AQUI7P67
SAP SE,5042223801,https://permid.org/1-5042223801,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Strawinskylaan 3127
Atrium Building 8th floor
AMSTERDAM
NOORD-HOLLAND
1077
Netherlands
",,http://redexisgasfinance.nl/,SAP,publiclyHeld,724500XI19XTPCL36320
Wendel Lab SA,4298364799,https://permid.org/1-4298364799,Unknown,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Prince's Street
Ireland
",,,,,635400SE9OHFJ8SLDG45
DG Infra+ Park Invest BV,5000035934,https://permid.org/1-5000035934,Unknown,Energy - Fossil Fuels,"Explorers, refiners, marketers and distributors of fossil fuels, as well as manufacturers of energy-related equipment and providers of supporting services.",4294952999,5010,https://permid.org/1-4294952782,"Koninginnegracht 19
'S-GRAVENHAGE
ZUID-HOLLAND
2514 AB
Netherlands
",31703141611,https://www.repsol.com/,,,5493002YCY6HTK0OUR29
Klepierre SA,4296948055,https://permid.org/1-4296948055,REIT,Utilities,"Producers and distributors of electricity, natural gas, water, steam and utility infrastructure operators.",4294952820,5910,https://permid.org/1-4294952821,"Barbara Strozzilaan 201
AMSTERDAM
NOORD-HOLLAND
1083HN
Netherlands
",,,LI,publiclyHeld,2138005FTXOJUBQ5J563
Ceconomy AG,4297399586,https://permid.org/1-4297399586,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"C/ Gran Via 28
MADRID
MADRID
Spain
",,,CEC,publiclyHeld,549300Y5MFC4SW5Z3K71
Mercialys SA,4297561247,https://permid.org/1-4297561247,REIT,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Avda. de San Luis, 77
MADRID
MADRID
28033
Spain
",34900100251,https://www.naturgy.com/accionistas_e_inversores/inversores/gas_natural_capital_markets_sa,MERY,publiclyHeld,959800DJELPWX1LAT467
Societe Fonciere Lyonnaise SA,4295889320,https://permid.org/1-4295889320,REIT,Real Estate,"Developers and managers of real estate operations and related services. Includes residential, commercial and specialized real estate investment trusts.",4294952860,6010,https://permid.org/1-1004365438,"Avenida Diagonal, 532
BARCELONA
BARCELONA
08006
Spain
",34934047900,https://www.inmocolonial.com/,FLY,publiclyHeld,95980020140005007414
Daimler AG,4295966650,https://permid.org/1-4295966650,Company,Energy - Fossil Fuels,"Explorers, refiners, marketers and distributors of fossil fuels, as well as manufacturers of energy-related equipment and providers of supporting services.",4294952999,5010,https://permid.org/1-4294952782,"Castellana 79
MADRID
MADRID
28046
Spain
",34913600910,https://www.cores.es/es,DAI,publiclyHeld,95980020140005325962
EWE AG,4296466265,https://permid.org/1-4296466265,Company,Utilities,"Producers and distributors of electricity, natural gas, water, steam and utility infrastructure operators.",4294952820,5910,https://permid.org/1-4294952821,"Lelle 22
TALLINN
11318
Estonia
",3727152222,https://www.energia.ee/,,,5493005044RTLQ5RZU70
STG Global Finance BV,4296837653,https://permid.org/1-4296837653,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Old Central Terminal Building
Spencer Dock
The Convention Centre Dublin
DUBLIN
DUBLIN
Ireland
",35318141111,,,,635400KLDJPEGQCL6H42
UPM-Kymmene Oyj,5051778025,https://permid.org/1-5051778025,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Fifth Floor, Block One
The Oval, 160 Shelbourne Road
Dublin 4
DUBLIN
DUBLIN
Ireland
",353016379600,,UPM,publiclyHeld,54930031Y2QTHTYUHU14
Immofinanz AG,4295889568,https://permid.org/1-4295889568,Company,Insurance,"Underwriters and carriers of property, casualty, life and health insurance policies, as well as reinsurance carriers.",4294952866,5530,https://permid.org/1-4294952740,"Cr De Pozuelo De Alarcon 52
MAJADAHONDA
MADRID
28222
Spain
",34915812318,https://www.mapfre.com/,IIA,publiclyHeld,95980020140005693107
Amadeus Capital Markets SA,4295889666,https://permid.org/1-4295889666,Investment Company,Transportation,"Transporters of freight and passengers by air, land and sea, and operators of supporting services.",4294952945,5240,https://permid.org/1-4294952767,"Paseo de la Castellana, 39
MADRID
MADRID
28046
Spain
",34915951000,https://www.abertis.com/,,,549300GKFVWI02JQ5332
Cellnex Telecom SA,5038048731,https://permid.org/1-5038048731,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"C/ Principe De Vergara 135
MADRID
MADRID
Spain
",,,CLNX,publiclyHeld,95980020140005209562
Redexis Gas Finance BV,5051778025,https://permid.org/1-5051778025,Company,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Fifth Floor, Block One
The Oval, 160 Shelbourne Road
Dublin 4
DUBLIN
DUBLIN
Ireland
",353016379600,,,,54930031Y2QTHTYUHU14
Kerry Group Financial Services Unlimited Co,5066558455,https://permid.org/1-5066558455,Company,Industrial Goods,"Manufacturers of aerospace & defense equipment, as well as industrial vehicles, machinery, equipment & components, and shipbuilders.",4294952766,5210,https://permid.org/1-4294952767,"Thea-Rasche-Strasse 8
FRANKFURT AM MAIN
HESSEN
60549
Germany
",4969201100,https://www.kiongroup.com/,,,5299005KY91C4C6U9H17
Iberdrola International Finance BV,5042243092,https://permid.org/1-5042243092,Unknown,Real Estate,"Developers and managers of real estate operations and related services. Includes residential, commercial and specialized real estate investment trusts.",4294952860,6010,https://permid.org/1-1004365438,"Paseo de la Castellana, 257
MADRID
MADRID
28046
Spain
",34917691900,http://www.merlinproperties.com/,,,959800L8KD863DP30X04
Repsol International Finance BV,5051785981,https://permid.org/1-5051785981,Special Purpose Vehicle,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Dublin 4
Eaton House
30 Pembroke Road
DUBLIN
DUBLIN
Ireland
",35316272900,,,,549300OLS85LSODKAF64
Naturgy Finance BV,4297231408,https://permid.org/1-4297231408,Special Purpose Vehicle,Banking & Investment Services,"Providers of retail, commercial and investment banking, consumer financial services, investment services, commercial loans and diversified financial services.",4294952739,5510,https://permid.org/1-4294952740,"Plaza Euskadi 5
BILBAO
VIZCAYA
Spain
",,,,,5493004PZNZWWBOUV388
Telefonica Emisiones SAU,4295889552,https://permid.org/1-4295889552,Special Purpose Vehicle,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"calle Pajaritos 24
MADRID
MADRID
28007
Spain
",34915898347,http://www.prosegur.com/,,,549300N94L4D5NDBFG97
Naturgy Capital Markets SA,4296619425,https://permid.org/1-4296619425,Special Purpose Vehicle,Real Estate,"Developers and managers of real estate operations and related services. Includes residential, commercial and specialized real estate investment trusts.",4294952860,6010,https://permid.org/1-1004365438,"Mannerheimintie 168a
P.O. Box 40
HELSINKI
ETELA-SUOMEN
00301
Finland
",358205083300,https://kojamo.fi/,,,7437007YPUOQZ8OV1R42
Inmobiliaria Colonial SOCIMI SA,4296851873,https://permid.org/1-4296851873,REIT,Utilities,"Producers and distributors of electricity, natural gas, water, steam and utility infrastructure operators.",4294952820,5910,https://permid.org/1-4294952821,"Boehmerwaldstrasse 3
Postfach 298
LINZ
OBEROESTERREICH
4021
Austria
",43590000,https://www.energieag.at/,COL,publiclyHeld,529900N8OA1GVSR5R946
Corporacion de Reservas Estrategicas de Productos Petroliferos,4295859017,https://permid.org/1-4295859017,Quasi-Governmental Organization,Insurance,"Underwriters and carriers of property, casualty, life and health insurance policies, as well as reinsurance carriers.",4294952866,5530,https://permid.org/1-4294952740,"Schottenring 30
WIEN
WIEN
1010
Austria
",435035020000,http://www.vig.com/,,,549300JCRU23I1THU176
Eesti Energia AS,4295859007,https://permid.org/1-4295859007,Company,Energy - Fossil Fuels,"Explorers, refiners, marketers and distributors of fossil fuels, as well as manufacturers of energy-related equipment and providers of supporting services.",4294952999,5010,https://permid.org/1-4294952782,"Trabrennstrasse 6-8
WIEN
WIEN
1020
Austria
",43140440,https://www.omv.com,,,549300V62YJ9HTLRI486
Daa Finance PLC,4298142340,https://permid.org/1-4298142340,Company,Chemicals,"Producers and refiners of agricultural, commodity and specialty chemicals.",4294952988,5110,https://permid.org/1-4294952774,"Wagramer Strasse 17-19
WIEN
WIEN
1220
Austria
",43122400000,https://www.borealisgroup.com/,,,549300TAT2TADBW0WR70
Partnerre Ireland Finance DAC,4295859045,https://permid.org/1-4295859045,Company,Utilities,"Producers and distributors of electricity, natural gas, water, steam and utility infrastructure operators.",4294952820,5910,https://permid.org/1-4294952821,"EVN Platz
MARIA ENZERSDORF
NIEDEROESTERREICH
2344
Austria
",4322362000,https://www.evn.at/,,,529900P4JZBFEVNEAE60
Mapfre SA,4298050903,https://permid.org/1-4298050903,Company,Industrial & Commercial Services,"Providers of construction, engineering, commercial supply services, professional information services, as well as diversified trading and distribution operations.",4294952762,5220,https://permid.org/1-4294952767,"Donau-City-Str. 9
WIEN
WIEN
1220
Austria
",431224220,http://www.strabag.com/,MAP,publiclyHeld,529900TYYSRJH2VJSP60
Abertis Infraestructuras SA,4297989411,https://permid.org/1-4297989411,Company,Cyclical Consumer Services,"Providers of accommodation, entertainment and leisure services, marketing and advertising services and media & publishing services.",4294952915,5330,https://permid.org/1-4294952746,"Wiener Strasse 158
GUMPOLDSKIRCHEN
NIEDEROESTERREICH
2352
Austria
",4322526060,https://www.novomatic.com/,ABE,,5299000ML1154IW9K192
